"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"1999-10-16T14:48:44.540Z",34.5286667,-116.2655,4.779,3.15,"ml",25,63,NA,0.25,"ci","ci9109002","2016-04-02T14:13:43.816Z","24km SSW of Ludlow, CA","earthquake",4.26,31.61,0.196,7,"reviewed","ci","ci"
"1999-10-16T14:50:25.110Z",34.5330009,-116.2458344,4.597,2.53,"ml",0,84,NA,0.28,"ci","ci9578968","2016-02-17T11:33:29.450Z","22km SSW of Ludlow, California","earthquake",0.58,26.19,0.1,100,"automatic","ci","ci"
"1999-10-16T14:52:35.030Z",34.495,-116.258,-1.162,3.74,"ml",0,123.7,NA,0.17,"ci","ci9109043","2016-04-02T07:13:50.079Z","27km SSW of Ludlow, CA","earthquake",NA,0.648,NA,172,"reviewed","ci","ci"
"1999-10-16T14:53:45.260Z",34.6645,-116.3631667,2.138,3.18,"ml",29,54,NA,0.19,"ci","ci9112184","2016-04-01T22:06:30.410Z","20km WSW of Ludlow, CA","earthquake",0.35,0.97,0.228,38,"reviewed","ci","ci"
"1999-10-16T14:54:02.690Z",34.737,-116.343,-1.366,3.1,"ml",0,192.6,0.2498,0.191,"ci","ci9109041","2016-04-01T21:31:29.164Z","17km W of Ludlow, CA","earthquake",NA,4.358,NA,12,"reviewed","ci","ci"
"1999-10-16T14:55:37.040Z",34.4228325,-116.2626648,0.334,2.67,"ml",0,248,NA,0.19,"ci","ci9578980","2016-02-16T11:18:11.324Z","32km N of Joshua Tree, California","earthquake",2.51,1.14,0.1,100,"automatic","ci","ci"
"1999-10-16T14:57:18.490Z",34.5773315,-116.3031693,3.436,2.55,"ml",0,160,NA,0.35,"ci","ci9578984","2016-02-16T11:18:12.635Z","21km SW of Ludlow, California","earthquake",1.18,31.43,0.1,100,"automatic","ci","ci"
"1999-10-16T15:11:43.710Z",34.603,-116.306,-1.211,3.3,"ml",0,86.2,NA,0.216,"ci","ci9109027","2016-04-02T13:39:20.044Z","19km SW of Ludlow, CA","earthquake",NA,0.649,NA,145,"reviewed","ci","ci"
"1999-10-16T15:12:07.140Z",34.3035,-116.1516667,4.794,2.5,"mh",7,215,0.1535,0.4,"ci","ci10084614","2016-02-17T11:33:30.720Z","20km NNW of Twentynine Palms, California","earthquake",3.25,31.61,NA,0,"reviewed","ci","ci"
"1999-10-16T15:12:57.070Z",34.709,-116.306,1.028,2.76,"ml",0,92.3,0.1235,0.157,"ci","ci9109058","2016-02-16T01:56:25.950Z","13km W of Ludlow, California","earthquake",NA,1.227,NA,41,"reviewed","ci","ci"
"1999-10-16T15:14:35.020Z",34.5585,-116.3365,-1.364,2.72,"ml",9,124,NA,0.2,"ci","ci9109035","2016-04-01T18:52:39.305Z","24km SW of Ludlow, CA","earthquake",1.33,2.99,0.345,25,"reviewed","ci","ci"
"1999-10-16T15:18:54.200Z",34.4765,-116.2541667,-1.191,3.2,"ml",17,66,NA,0.21,"ci","ci9109036","2016-04-01T22:07:00.967Z","28km SSW of Ludlow, CA","earthquake",0.52,1.41,0.163,53,"reviewed","ci","ci"
"1999-10-16T15:21:11.570Z",34.417,-116.24,0.258,3.09,"ml",0,188.9,0.1553,0.172,"ci","ci9109051","2016-04-02T16:49:55.756Z","32km NNE of Joshua Tree, CA","earthquake",NA,1.381,NA,122,"reviewed","ci","ci"
"1999-10-16T15:27:10.480Z",34.487,-116.25,0.088,3.09,"ml",0,88.1,NA,0.174,"ci","ci9109057","2016-04-02T19:50:48.027Z","27km SSW of Ludlow, CA","earthquake",NA,0.995,NA,138,"reviewed","ci","ci"
"1999-10-16T15:29:07.390Z",34.431,-116.318,9.798,2.5,"mh",0,186.4,0.1396,0.221,"ci","ci3325058","2016-02-17T02:00:36.435Z","33km N of Joshua Tree, California","earthquake",NA,5.896,NA,0,"reviewed","ci","ci"
"1999-10-16T15:29:18.910Z",34.372,-116.132,-0.657,2.65,"ml",0,254,0.2008,0.083,"ci","ci9109059","2016-02-16T21:04:36.364Z","27km NNW of Twentynine Palms, California","earthquake",NA,9.463,NA,5,"reviewed","ci","ci"
"1999-10-16T15:31:45.860Z",34.619,-116.2995,-1.221,3.51,"ml",29,53,NA,0.14,"ci","ci9109085","2016-04-02T07:48:01.085Z","17km SW of Ludlow, CA","earthquake",0.25,0.63,0.149,60,"reviewed","ci","ci"
"1999-10-16T15:38:33.420Z",34.3701667,-116.1588333,3.868,3.74,"ml",28,73,NA,0.15,"ci","ci9109099","2016-04-01T18:52:50.884Z","27km NNW of Twentynine Palms, CA","earthquake",0.33,17.71,0.181,47,"reviewed","ci","ci"
"1999-10-16T15:41:40.660Z",34.583,-116.276,-0.281,3.36,"ml",0,61.3,NA,0.153,"ci","ci9109103","2016-04-02T07:13:53.167Z","19km SW of Ludlow, CA","earthquake",NA,0.604,NA,149,"reviewed","ci","ci"
"1999-10-16T15:42:29.270Z",34.51,-116.246,-1.152,3.12,"ml",0,211.9,NA,0.164,"ci","ci9112208","2016-04-02T07:12:34.482Z","25km SSW of Ludlow, CA","earthquake",NA,1.209,NA,67,"reviewed","ci","ci"
"1999-10-16T15:49:42.430Z",34.552,-116.273,-1.176,2.97,"ml",0,153.3,NA,0.131,"ci","ci9109112","2016-02-16T04:18:20.848Z","22km SSW of Ludlow, California","earthquake",NA,1.519,NA,120,"reviewed","ci","ci"
"1999-10-16T15:53:04.600Z",34.6625,-116.2958333,0.139,3.07,"ml",25,59,NA,0.22,"ci","ci9109114","2016-04-01T18:52:52.646Z","14km WSW of Ludlow, CA","earthquake",0.45,1.58,NA,113,"reviewed","ci","ci"
"1999-10-16T15:54:20.100Z",34.603,-116.297,-1.364,2.99,"ml",0,101.1,NA,0.18,"ci","ci9109078","2016-02-17T02:00:40.942Z","18km SW of Ludlow, California","earthquake",NA,1.194,NA,118,"reviewed","ci","ci"
"1999-10-16T16:00:32.590Z",34.602,-116.292,4.626,3.26,"ml",0,101,NA,0.176,"ci","ci9109120","2016-04-02T00:51:15.971Z","18km SW of Ludlow, CA","earthquake",NA,NA,NA,144,"reviewed","ci","ci"
"1999-10-16T16:04:27.840Z",34.589,-116.277,-1.051,2.54,"ml",0,80.1,NA,0.166,"ci","ci9109081","2016-02-16T18:36:05.954Z","18km SW of Ludlow, California","earthquake",NA,0.72,NA,5,"reviewed","ci","ci"
"1999-10-16T16:05:00.870Z",34.425,-116.209,-1.162,3.19,"ml",0,90.3,NA,0.165,"ci","ci3325059","2016-04-02T10:36:30.359Z","33km S of Ludlow, CA","earthquake",NA,0.789,NA,141,"reviewed","ci","ci"
"1999-10-16T16:06:52.770Z",34.569,-116.283,-0.781,2.67,"ml",0,90.4,0.2642,0.055,"ci","ci9109088","2016-02-16T18:36:07.171Z","20km SSW of Ludlow, California","earthquake",NA,1.485,NA,8,"reviewed","ci","ci"
"1999-10-16T16:08:05.740Z",34.679,-116.2978333,2.378,2.81,"ml",21,89,NA,0.18,"ci","ci9112223","2016-04-02T04:35:11.432Z","13km WSW of Ludlow, CA","earthquake",0.39,1.72,0.395,11,"reviewed","ci","ci"
"1999-10-16T16:08:24.570Z",34.68,-116.309,-0.391,4.03,"ml",0,74.6,NA,0.234,"ci","ci9109131","2016-04-02T07:48:02.843Z","14km WSW of Ludlow, CA","earthquake",NA,1.557,0.237,163,"reviewed","ci","ci"
"1999-10-16T16:10:32.890Z",34.532,-116.312,-1.211,2.68,"ml",0,156.8,NA,0.151,"ci","ci3321200","2016-02-16T04:18:22.260Z","25km SSW of Ludlow, California","earthquake",NA,1.597,NA,34,"reviewed","ci","ci"
"1999-10-16T16:12:08.610Z",34.521,-116.268,-1.211,3.61,"ml",0,60.9,NA,0.148,"ci","ci9109141","2016-04-02T16:54:11.157Z","24km SSW of Ludlow, CA","earthquake",NA,0.532,NA,155,"reviewed","ci","ci"
"1999-10-16T16:13:19.610Z",34.427,-116.191,1.828,2.9,"mh",0,87.5,0.1899,0.103,"ci","ci9112234","2016-04-02T07:47:34.728Z","33km S of Ludlow, CA","earthquake",NA,1.031,NA,0,"reviewed","ci","ci"
"1999-10-16T16:22:57.970Z",34.678,-116.301,-1.221,3.83,"ml",0,88.3,NA,0.208,"ci","ci7149398","2016-04-02T13:39:21.373Z","14km WSW of Ludlow, CA","earthquake",NA,1.436,NA,28,"reviewed","ci","ci"
"1999-10-16T16:24:00.280Z",34.602,-116.293,4.779,3.39,"ml",0,79.2,NA,0.188,"ci","ci3320776","2016-04-02T16:51:11.260Z","18km SW of Ludlow, CA","earthquake",NA,NA,NA,22,"reviewed","ci","ci"
"1999-10-16T16:25:06.990Z",34.512,-116.258,4.779,3.15,"ml",0,153.4,NA,0.227,"ci","ci3320777","2016-04-01T21:31:30.457Z","25km SSW of Ludlow, CA","earthquake",NA,NA,NA,20,"reviewed","ci","ci"
"1999-10-16T16:31:30.540Z",34.6663333,-116.303,0.439,3.56,"ml",18,93,NA,0.12,"ci","ci7149405","2016-04-02T17:35:55.089Z","14km WSW of Ludlow, CA","earthquake",0.46,0.92,0.248,65,"reviewed","ci","ci"
"1999-10-16T16:37:36.210Z",34.464,-116.2891667,2.018,2.71,"mc",9,154,0.1778,0.09,"ci","ci9109146","2016-02-16T06:38:02.843Z","31km SSW of Ludlow, California","earthquake",0.94,1.26,NA,5,"reviewed","ci","ci"
"1999-10-16T16:38:59.860Z",34.567,-116.256,-1.211,3.17,"ml",0,80.2,NA,0.179,"ci","ci9109154","2016-04-02T16:49:57.056Z","19km SSW of Ludlow, CA","earthquake",NA,1.898,NA,16,"reviewed","ci","ci"
"1999-10-16T16:45:22.060Z",34.6561667,-116.2961667,2.169,2.91,"ml",16,85,NA,0.14,"ci","ci9109155","2016-04-02T11:08:13.500Z","14km WSW of Ludlow, CA","earthquake",0.44,1.33,0.237,43,"reviewed","ci","ci"
"1999-10-16T16:48:39.130Z",34.698,-116.286,-0.116,3.46,"ml",0,61.9,NA,0.152,"ci","ci9109176","2016-04-01T21:35:41.931Z","12km WSW of Ludlow, CA","earthquake",NA,0.776,NA,160,"reviewed","ci","ci"
"1999-10-16T16:50:10.100Z",34.6783333,-116.2905,4.379,3.2,"ml",14,86,NA,0.14,"ci","ci3321257","2016-04-01T22:19:43.068Z","13km WSW of Ludlow, CA","earthquake",0.5,17.1,0.183,37,"reviewed","ci","ci"
"1999-10-16T16:51:22.090Z",34.4231667,-116.2138333,-1.172,2.89,"ml",23,71,NA,0.16,"ci","ci9109160","2016-04-02T14:14:12.333Z","33km NNE of Joshua Tree, CA","earthquake",0.31,0.85,0.214,38,"reviewed","ci","ci"
"1999-10-16T16:52:07.950Z",34.5633333,-116.2966667,-1.211,2.66,"ml",10,89,0.2682,0.55,"ci","ci9109179","2016-04-02T01:20:32.584Z","22km SW of Ludlow, CA","earthquake",1.23,3.95,0.257,24,"reviewed","ci","ci"
"1999-10-16T16:54:26.450Z",34.56,-116.254,-1.053,2.8,"mh",0,63.4,0.2769,0.135,"ci","ci9109185","2016-02-17T09:09:41.725Z","20km SSW of Ludlow, California","earthquake",NA,0.793,0.248,0,"reviewed","ci","ci"
"1999-10-16T16:54:30.880Z",34.613,-116.442,-1.379,3.28,"ml",0,66,NA,0.194,"ci","ci3321260","2016-04-02T13:39:23.048Z","28km WSW of Ludlow, CA","earthquake",NA,1.767,NA,118,"reviewed","ci","ci"
"1999-10-16T16:55:20.930Z",34.4238333,-116.2518333,0.518,2.51,"ml",28,62,NA,0.16,"ci","ci9112254","2016-04-01T18:52:06.581Z","33km N of Joshua Tree, CA","earthquake",0.31,0.96,0.081,2,"reviewed","ci","ci"
"1999-10-16T16:56:28.450Z",34.5905,-116.3001667,-0.414,3,"mh",14,112,NA,0.24,"ci","ci3321265","2016-04-02T14:26:35.027Z","19km SW of Ludlow, CA","earthquake",0.68,0.93,0.297,0,"reviewed","ci","ci"
"1999-10-16T16:57:29.590Z",34.576,-116.271,-0.591,3.3,"ml",0,79.2,NA,0.149,"ci","ci3321259","2016-04-02T16:49:58.548Z","19km SSW of Ludlow, CA","earthquake",NA,0.508,NA,143,"reviewed","ci","ci"
"1999-10-16T16:58:08.090Z",34.49,-116.27,-1.221,3,"mh",0,80.7,NA,0.207,"ci","ci3321266","2016-04-02T17:36:29.594Z","28km SSW of Ludlow, CA","earthquake",NA,1.532,NA,0,"reviewed","ci","ci"
"1999-10-16T17:02:22.760Z",34.604,-116.236,-1.162,3.2,"mh",0,151.4,0.3227,0.167,"ci","ci3322145","2016-04-02T19:54:18.746Z","15km SSW of Ludlow, CA","earthquake",NA,1.491,NA,0,"reviewed","ci","ci"
"1999-10-16T17:02:46.050Z",34.647,-116.347,-1.374,3.4,"ml",0,135.5,NA,0.149,"ci","ci9109162","2016-04-01T21:32:51.662Z","19km WSW of Ludlow, CA","earthquake",NA,0.969,NA,157,"reviewed","ci","ci"
"1999-10-16T17:04:02.010Z",34.5691667,-116.2633333,4.379,2.5,"mh",13,92,NA,0.2,"ci","ci9109204","2016-02-16T23:34:37.129Z","19km SSW of Ludlow, California","earthquake",0.64,20.69,NA,0,"reviewed","ci","ci"
"1999-10-16T17:15:55.310Z",34.7025,-116.2123333,0.754,2.75,"ml",14,116,NA,0.18,"ci","ci9109225","2016-04-01T18:52:09.663Z","5km WSW of Ludlow, CA","earthquake",0.5,1.12,0.09,11,"reviewed","ci","ci"
"1999-10-16T17:20:20.740Z",34.6811667,-116.3615,1.274,3.2,"ml",28,56,NA,0.21,"ci","ci9109232","2016-04-02T17:23:09.541Z","19km WSW of Ludlow, CA","earthquake",0.4,0.88,0.233,50,"reviewed","ci","ci"
"1999-10-16T17:21:01.110Z",34.476,-116.264,-1.221,3.26,"ml",0,68.2,NA,0.169,"ci","ci9112279","2016-04-01T21:32:07.886Z","29km SSW of Ludlow, CA","earthquake",NA,0.821,NA,51,"reviewed","ci","ci"
"1999-10-16T17:21:55.130Z",34.605,-116.251,-1.211,3.28,"ml",0,92.2,NA,0.221,"ci","ci9109230","2016-04-02T04:00:42.456Z","15km SSW of Ludlow, CA","earthquake",NA,1.734,NA,131,"reviewed","ci","ci"
"1999-10-16T17:22:21.560Z",34.554,-116.25,-1.211,3.27,"ml",0,158,NA,0.185,"ci","ci9109169","2016-04-02T10:31:55.569Z","20km SSW of Ludlow, CA","earthquake",NA,2.797,NA,42,"reviewed","ci","ci"
"1999-10-16T17:38:48.650Z",34.43,-116.252,-1.162,4.58,"mw",0,65.4,NA,0.215,"ci","ci9109254","2017-02-09T14:49:01.832Z","33km N of Joshua Tree, CA","earthquake",NA,0.381,NA,6,"reviewed","ci","ci"
"1999-10-16T17:44:10.440Z",34.565,-116.2406667,-0.552,2.87,"ml",15,83,NA,0.16,"ci","ci9109224","2016-04-01T22:06:16.007Z","19km SSW of Ludlow, CA","earthquake",0.43,0.9,0.241,41,"reviewed","ci","ci"
"1999-10-16T17:46:34.120Z",34.435,-116.216,-1.172,3,"mh",0,89.4,NA,0.168,"ci","ci3325062","2016-04-02T08:00:46.081Z","32km S of Ludlow, CA","earthquake",NA,2.366,NA,0,"reviewed","ci","ci"
"1999-10-16T17:46:42.250Z",34.4755,-116.263,-1.183,3.2,"ml",9,127,0.1962,0.14,"ci","ci3325061","2016-04-02T14:26:29.202Z","29km SSW of Ludlow, CA","earthquake",1.82,2.65,NA,0,"reviewed","ci","ci"
"1999-10-16T17:49:57.840Z",34.4281667,-116.188,2.098,2.5,"mh",15,90,0.1925,0.23,"ci","ci9109250","2016-04-02T11:07:40.484Z","33km S of Ludlow, CA","earthquake",0.53,1.23,NA,0,"reviewed","ci","ci"
"1999-10-16T17:55:16.500Z",34.532,-116.245,-0.271,3.1,"ml",0,83.8,NA,0.128,"ci","ci9109260","2016-04-02T04:01:27.066Z","22km SSW of Ludlow, CA","earthquake",NA,0.826,NA,126,"reviewed","ci","ci"
"1999-10-16T18:01:51.730Z",34.681,-116.304,1.891,3,"mh",0,66.7,NA,0.179,"ci","ci3321272","2016-04-02T13:43:07.509Z","14km WSW of Ludlow, CA","earthquake",NA,0.922,NA,0,"reviewed","ci","ci"
"1999-10-16T18:01:57.490Z",34.7038333,-116.2936667,2.401,4.27,"ml",20,60,NA,0.21,"ci","ci9109287","2016-04-02T04:34:59.614Z","12km W of Ludlow, CA","earthquake",0.41,0.6,0.2,66,"reviewed","ci","ci"
"1999-10-16T18:03:21.070Z",34.7088333,-116.2783333,4.306,2.8,"mh",8,110,0.1303,0.16,"ci","ci9109262","2016-04-01T18:52:11.251Z","11km W of Ludlow, CA","earthquake",0.58,17.85,0.728,0,"reviewed","ci","ci"
"1999-10-16T18:03:50.900Z",34.524,-116.2475,-1.221,2.5,"mh",8,97,0.2458,0.38,"ci","ci3321271","2016-04-02T04:48:39.199Z","23km SSW of Ludlow, CA","earthquake",1.06,2.46,NA,0,"reviewed","ci","ci"
"1999-10-16T18:05:22.720Z",34.568,-116.265,-1.221,3.73,"ml",0,79.1,NA,0.188,"ci","ci9109267","2016-04-02T16:51:23.726Z","20km SSW of Ludlow, CA","earthquake",NA,0.731,NA,169,"reviewed","ci","ci"
"1999-10-16T18:13:07.760Z",34.589,-116.275,-1.221,3.37,"ml",0,80.6,NA,0.14,"ci","ci9109281","2016-04-02T07:13:18.431Z","18km SW of Ludlow, CA","earthquake",NA,0.73,NA,158,"reviewed","ci","ci"
"1999-10-16T18:18:39.360Z",34.659,-116.298,4.289,3.06,"ml",0,159.5,0.1737,0.216,"ci","ci9109284","2016-04-02T07:13:19.761Z","14km WSW of Ludlow, CA","earthquake",NA,147.207,NA,119,"reviewed","ci","ci"
"1999-10-16T18:23:49.980Z",34.693,-116.289,-0.504,3,"mh",0,113.3,NA,0.185,"ci","ci9109296","2016-04-02T11:07:35.202Z","12km WSW of Ludlow, CA","earthquake",NA,2.942,NA,0,"reviewed","ci","ci"
"1999-10-16T18:24:25.050Z",34.424,-116.197,-0.256,2.97,"ml",0,91.7,0.1843,0.091,"ci","ci3325065","2016-02-17T09:09:45.912Z","33km S of Ludlow, California","earthquake",NA,1.165,NA,94,"reviewed","ci","ci"
"1999-10-16T18:35:05.210Z",34.514,-116.275,-1.172,2.93,"ml",0,127.6,NA,0.132,"ci","ci9109303","2016-02-16T01:56:34.559Z","25km SSW of Ludlow, California","earthquake",NA,1.194,NA,116,"reviewed","ci","ci"
"1999-10-16T18:41:20.760Z",34.6038333,-116.2908333,-0.531,2.72,"ml",13,79,0.2289,0.17,"ci","ci9109310","2016-04-01T22:06:09.544Z","18km SW of Ludlow, CA","earthquake",0.45,1.03,0.176,37,"reviewed","ci","ci"
"1999-10-16T18:41:48.100Z",34.494,-116.264,-0.181,2.81,"ml",0,95.3,0.213,0.138,"ci","ci3325067","2016-02-16T13:41:55.790Z","27km SSW of Ludlow, California","earthquake",NA,0.822,NA,63,"reviewed","ci","ci"
"1999-10-16T18:51:08.270Z",34.724,-116.3755,0.948,2.91,"ml",11,74,0.1104,0.15,"ci","ci9109311","2016-04-02T14:13:36.261Z","20km W of Ludlow, CA","earthquake",0.49,0.89,0.171,43,"reviewed","ci","ci"
"1999-10-16T18:52:01.290Z",34.4845,-116.2971667,11.107,2.79,"ml",10,145,NA,0.24,"ci","ci3325068","2016-04-02T01:35:09.834Z","29km SSW of Ludlow, CA","earthquake",1.1,2.77,0.209,30,"reviewed","ci","ci"
"1999-10-16T19:05:17.140Z",34.589,-116.278,-1.221,2.71,"ml",0,79.9,0.2454,0.167,"ci","ci9109321","2016-02-16T01:56:35.853Z","18km SW of Ludlow, California","earthquake",NA,1.126,NA,33,"reviewed","ci","ci"
"1999-10-16T19:05:49.180Z",34.478,-116.173,10.044,2.79,"ml",0,185.6,0.2374,0.333,"ci","ci3325069","2016-02-16T13:41:58.455Z","27km S of Ludlow, California","earthquake",NA,10.391,NA,79,"reviewed","ci","ci"
"1999-10-16T19:13:03.330Z",34.3373333,-116.1273333,0.493,2.5,"mh",13,98,0.1915,0.29,"ci","ci9109323","2016-04-01T22:06:10.802Z","23km NNW of Twentynine Palms, CA","earthquake",0.87,1.33,0.286,0,"reviewed","ci","ci"
"1999-10-16T19:14:20.850Z",34.6885,-116.3218333,4.787,2.5,"mh",8,84,0.2533,0.28,"ci","ci3325071","2016-02-16T04:18:29.696Z","15km WSW of Ludlow, California","earthquake",1.04,31.61,NA,0,"reviewed","ci","ci"
"1999-10-16T19:15:09.280Z",34.607,-116.28,-1.063,3.67,"ml",0,81.8,0.2265,0.175,"ci","ci9109342","2016-04-02T07:13:21.251Z","17km SW of Ludlow, CA","earthquake",NA,0.809,NA,165,"reviewed","ci","ci"
"1999-10-16T19:25:01.350Z",34.669,-116.283,-1.221,3.1,"ml",0,91.6,NA,0.177,"ci","ci9109871","2016-04-02T07:13:23.164Z","13km WSW of Ludlow, CA","earthquake",NA,1.009,NA,75,"reviewed","ci","ci"
"1999-10-16T19:25:38.190Z",34.372,-116.148,-0.952,3.15,"ml",0,80.2,0.1886,0.165,"ci","ci9109361","2016-04-02T13:40:12.745Z","27km NNW of Twentynine Palms, CA","earthquake",NA,0.495,NA,119,"reviewed","ci","ci"
"1999-10-16T19:34:49.680Z",34.4941667,-116.2741667,4.379,2.76,"ml",20,68,NA,0.24,"ci","ci9109338","2016-04-02T11:07:36.572Z","27km SSW of Ludlow, CA","earthquake",0.57,23.55,0.168,32,"reviewed","ci","ci"
"1999-10-16T19:39:55.440Z",34.674,-116.303,-0.966,3.47,"ml",0,86.8,NA,0.157,"ci","ci9109876","2016-04-02T07:12:35.836Z","14km WSW of Ludlow, CA","earthquake",NA,1.736,NA,106,"reviewed","ci","ci"
"1999-10-16T19:42:44.560Z",34.575,-116.281,0.169,2.8,"ml",0,90.4,0.2586,0.13,"ci","ci3325079","2016-02-16T18:36:15.454Z","20km SW of Ludlow, California","earthquake",NA,1.186,NA,33,"reviewed","ci","ci"
"1999-10-16T19:43:23.430Z",34.698,-116.371,-0.162,2.73,"ml",0,72.6,NA,0.175,"ci","ci3325080","2016-02-16T11:18:22.103Z","20km W of Ludlow, California","earthquake",NA,1.624,NA,98,"reviewed","ci","ci"
"1999-10-16T19:46:42.920Z",34.703,-116.29,1.974,3.06,"ml",0,61.9,NA,0.173,"ci","ci9109385","2016-04-02T07:13:24.748Z","12km W of Ludlow, CA","earthquake",NA,0.697,NA,138,"reviewed","ci","ci"
"1999-10-16T19:48:15.300Z",34.4858333,-116.2656667,-1.172,3,"mh",12,206,NA,0.31,"ci","ci3325082","2016-04-02T08:00:47.522Z","28km SSW of Ludlow, CA","earthquake",1.12,1.73,NA,0,"reviewed","ci","ci"
"1999-10-16T19:52:42.260Z",34.5326667,-116.248,-0.011,2.52,"ml",7,116,0.2537,0.09,"ci","ci3325086","2016-04-02T01:35:11.180Z","22km SSW of Ludlow, CA","earthquake",0.81,1.02,0.126,9,"reviewed","ci","ci"
"1999-10-16T20:05:52.750Z",34.55,-116.2681667,-1.043,2.74,"ml",11,90,0.2649,0.1,"ci","ci9109423","2016-04-02T07:47:29.345Z","21km SSW of Ludlow, CA","earthquake",0.36,1.11,0.215,39,"reviewed","ci","ci"
"1999-10-16T20:07:28.690Z",34.586,-116.303,-1.156,3,"mh",0,219.4,0.294,0.171,"ci","ci3325088","2016-04-01T21:32:10.210Z","20km SW of Ludlow, CA","earthquake",NA,4.456,NA,0,"reviewed","ci","ci"
"1999-10-16T20:08:07.440Z",34.506,-116.285,-0.562,3.12,"ml",0,125.5,0.2189,0.187,"ci","ci9109429","2016-04-02T04:01:21.884Z","26km SSW of Ludlow, CA","earthquake",NA,0.94,NA,136,"reviewed","ci","ci"
"1999-10-16T20:09:12.130Z",34.4163333,-116.2465,3.188,2.64,"ml",18,86,NA,0.28,"ci","ci9109428","2016-04-02T07:47:30.700Z","32km N of Joshua Tree, CA","earthquake",0.47,0.95,0.15,28,"reviewed","ci","ci"
"1999-10-16T20:13:37.640Z",34.689,-116.28,0.074,4.64,"ml",0,52.4,NA,0.223,"ci","ci9109442","2016-04-01T21:33:02.962Z","12km WSW of Ludlow, CA","earthquake",NA,0.665,NA,199,"reviewed","ci","ci"
"1999-10-16T20:14:10.170Z",34.686,-116.269,-1.216,4.53,"ml",0,80.1,0.153,0.278,"ci","ci3321577","2017-02-09T14:54:01.949Z","11km WSW of Ludlow, CA","earthquake",NA,1.143,0.237,115,"reviewed","ci","ci"
"1999-10-16T20:15:49.010Z",34.664,-116.2713333,4.703,2.5,"mh",9,109,0.2917,0.24,"ci","ci10084618","2016-02-16T13:41:59.664Z","12km WSW of Ludlow, California","earthquake",0.85,31.61,NA,0,"reviewed","ci","ci"
"1999-10-16T20:15:54.290Z",34.5188333,-116.1588333,4.668,3.15,"mc",5,214,0.2768,0.21,"ci","ci9109402","2016-04-02T00:51:18.959Z","22km S of Ludlow, CA","earthquake",1.38,19.61,NA,119,"reviewed","ci","ci"
"1999-10-16T20:16:49.730Z",34.68,-116.276,-1.382,2.95,"ml",0,95.7,0.158,0.181,"ci","ci3321578","2016-02-16T18:36:20.215Z","12km WSW of Ludlow, California","earthquake",NA,1.509,NA,58,"reviewed","ci","ci"
"1999-10-16T20:18:58.840Z",34.5793333,-116.2713333,-1.221,3.14,"ml",22,75,NA,0.24,"ci","ci9109421","2016-04-01T18:52:18.442Z","19km SSW of Ludlow, CA","earthquake",0.48,1.09,0.179,48,"reviewed","ci","ci"
"1999-10-16T20:22:30.280Z",34.606,-116.308,-1.211,3.49,"ml",0,77.1,NA,0.156,"ci","ci9109465","2016-04-02T10:36:36.128Z","19km SW of Ludlow, CA","earthquake",NA,0.652,NA,155,"reviewed","ci","ci"
"1999-10-16T20:23:17.240Z",34.466,-116.273,0.231,2.5,"mh",0,161,0.1842,0.122,"ci","ci9109426","2016-02-17T11:33:38.815Z","30km SSW of Ludlow, California","earthquake",NA,1.326,NA,0,"reviewed","ci","ci"
"1999-10-16T20:31:51.290Z",34.585,-116.239,-1.001,2.53,"ml",0,85.2,0.2575,0.148,"ci","ci9109430","2016-02-16T06:38:09.811Z","17km SSW of Ludlow, California","earthquake",NA,1.288,NA,3,"reviewed","ci","ci"
"1999-10-16T20:32:13.780Z",34.346,-116.147,5.056,2.82,"ml",0,97.9,0.1804,0.181,"ci","ci3325090","2016-02-16T11:18:23.326Z","24km NNW of Twentynine Palms, California","earthquake",NA,NA,NA,65,"reviewed","ci","ci"
"1999-10-16T20:34:05.990Z",34.467,-116.256,-1.211,2.96,"ml",0,84.6,NA,0.149,"ci","ci9109438","2016-02-17T06:47:38.271Z","30km SSW of Ludlow, California","earthquake",NA,0.642,NA,124,"reviewed","ci","ci"
"1999-10-16T20:39:15.730Z",34.5095,-116.2681667,-1.023,2.97,"ml",12,84,0.2263,0.2,"ci","ci9109480","2016-04-02T04:35:10.031Z","26km SSW of Ludlow, CA","earthquake",0.68,1.04,0.166,47,"reviewed","ci","ci"
"1999-10-16T20:40:36.820Z",34.618,-116.27,-1.211,2.97,"ml",0,89.3,NA,0.193,"ci","ci9109479","2016-02-16T18:36:24.438Z","15km SW of Ludlow, California","earthquake",NA,0.87,NA,126,"reviewed","ci","ci"
"1999-10-16T20:53:59.460Z",34.686,-116.373,0.108,2.97,"ml",0,76,NA,0.206,"ci","ci9109449","2016-02-16T01:56:39.898Z","20km WSW of Ludlow, California","earthquake",NA,0.841,NA,135,"reviewed","ci","ci"
"1999-10-16T20:57:57.710Z",34.677,-116.35,1.488,2.77,"ml",0,74,NA,0.182,"ci","ci9109455","2016-02-16T18:36:25.902Z","18km WSW of Ludlow, California","earthquake",NA,0.872,NA,120,"reviewed","ci","ci"
